time,total_packets,active_flows,hit_rate
37350,106298,37,0.8139287662985193
37400,106450,48,0.8138750587130108
37450,106670,40,0.8139776881972438
37500,106922,75,0.8138643123024261
37550,107083,47,0.8137799650738212
37600,107225,57,0.813550944276055
37650,107522,78,0.8134893324156917
37700,107700,46,0.8134911792014856
37750,107899,58,0.8134366398205729
37800,108023,47,0.8133545633800209
37850,108124,44,0.8132422033961008
37900,108219,42,0.8131196924754434
37950,108339,51,0.8129390154976509
38000,108520,54,0.8129100626612606
38050,108765,42,0.8131476118236565
38100,108904,39,0.8131657239403511
38150,109056,41,0.8132243984741784
38200,109315,49,0.8133376023418561
38250,109474,45,0.8133072693059539
38300,109707,34,0.8135123556381999
38350,109940,25,0.813771147898854
38400,110088,33,0.8137671680837149
38450,110247,45,0.8136910754941178
38500,110396,31,0.8137160766694446
38550,110575,33,0.8138096314718517
38600,110779,45,0.8138636384152231
38650,110999,32,0.8140794061207759
38700,111174,32,0.8142011621422275
38750,111309,28,0.8142468264021777
38800,111483,49,0.8141510364808985
38850,111712,96,0.8137800773417359
38900,111939,51,0.8138361071655098
38950,112112,41,0.813846867418296
39000,112334,47,0.8139031815834921
39050,112518,45,0.8139319931033256
39100,112673,25,0.8140282055150746
39150,112928,49,0.8141205015585151
39200,113109,45,0.8140819917071144
39250,113217,40,0.8139502018248143
39300,113418,58,0.8137773545645312
39350,113631,44,0.8137568093213999
39400,113711,27,0.8137119539886203
39450,113832,47,0.8134882985452245
39500,113913,23,0.8134277913846532
39550,113999,27,0.8133404678988412
39600,114130,27,0.813361955664593
39650,114196,32,0.8132246313355984
39700,114250,24,0.8131291028446389
39750,114357,25,0.8131115716571788
39800,114420,11,0.8131183359552526
39850,114582,23,0.8131992808643591
39900,114626,15,0.8131401252769878
39950,114853,39,0.8131959983631251
40000,115045,35,0.8132296058064236
40050,115234,28,0.813353697693389
40100,115414,20,0.813514824891261
40150,115586,29,0.8135933417541917
40200,115728,30,0.8136060417530762
40250,115848,27,0.8136092120709896
40300,115990,43,0.8135270281920856
40350,116122,31,0.8134892612941561
40400,116238,22,0.8135291384917153
40450,116384,24,0.8136169920263954
40500,116497,15,0.8136947732559636
40550,116618,19,0.8137423039324976
40600,116711,14,0.8137964716264963
40650,116770,21,0.8137364048985185
40700,116883,32,0.8136769247880359
40750,116999,30,0.8136137915708681
40800,117073,21,0.8135778531343691
40850,117187,22,0.813588537977762
40900,117249,19,0.8134909466178816
40950,117330,15,0.8134662916560129
41000,117418,23,0.8134442760053825
41050,117497,23,0.8134250236176243
41100,117647,26,0.8134844067422033
41150,117798,46,0.8133839284198373
41200,117899,43,0.8132723772042172
41250,118020,52,0.813099474665311
41300,118145,37,0.8130263659063016
41350,118270,44,0.812877314619092
41400,118388,54,0.812692164746427
41450,118497,14,0.8127209971560462
41500,118630,42,0.8125937789766501
41550,118798,37,0.8126399434333912
41600,119010,53,0.8126375934795396
41650,119236,34,0.8128082122848804
41700,119407,34,0.8128501679131039
41750,119637,29,0.8130511463844797
41800,119859,31,0.8132055164818662
41850,120205,50,0.8134104238592405
41900,120547,50,0.8136245613744016
41950,120760,45,0.8136386220602848
42000,120937,21,0.8137790750556074
42050,121065,24,0.8138025027877587
42100,121197,23,0.8138650296624504
42150,121363,25,0.813913631007803
42200,121544,31,0.8140015138550648
42250,121722,27,0.8140927687681767
42300,121921,26,0.8142731768932342
42350,122109,42,0.8142806836514918
42400,122251,28,0.8143328070936025
42450,122391,54,0.8142183657295062
42500,122543,21,0.8143508809152705
42550,122668,16,0.8144748426647537
42600,122876,34,0.8145772974380676
42650,123105,36,0.8147760042240364
42700,123224,26,0.814841264688697
42750,123319,29,0.8148136134739983
42800,123504,29,0.8148885866044825
42850,123597,43,0.8146314230927935
42900,123661,24,0.8145575403724699
42950,123713,20,0.8144899889259819
43000,123833,43,0.8143709673511907
43050,123919,28,0.8143222588949233
43100,124047,39,0.8141994566575572
43150,124199,25,0.8142416605608741
43200,124328,36,0.8142091885979024
43250,124436,40,0.814048989038542
43300,124533,33,0.8139930781399308
43350,124650,52,0.8138387484957882
43400,124790,68,0.813590832598766
