timeout,multiplier,max_packet,99_packet,95_packet,mean_packet,median_packet,all_hr,main_hr,max_cache,99_cache,95_cache,mean_cache,median_cache
950,1,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.937660276598127,0.9315091457193982,872.0,554.0,477.0,336.8567174435918,329.0
950,2,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9454668326888732,0.9315091536412642,1177.0,953.0,832.0,616.3827167563853,605.0
950,3,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9477648074258084,0.9315091564242746,1534.0,1338.7699999999968,1186.8499999999985,889.3105314396977,875.0
950,4,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9486062178543314,0.9315091575055284,1849.0,1674.0,1494.0,1132.7070209597985,1116.0
950,5,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9508926581412138,0.9315091606308616,2275.0,2013.0,1817.8499999999985,1383.945911121292,1365.0
950,6,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9513399328856188,0.9315091612765886,2654.0,2311.0,2119.0,1618.4581949375788,1594.0
950,7,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9516088517888144,0.9315091616705701,3061.0,2641.0,2420.0,1857.8056923605543,1828.0
950,8,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9518466427875008,0.9315091620226136,3455.0,2937.769999999997,2719.0,2093.9510079028746,2064.0
950,9,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9521023147022081,0.9315091624050292,3747.0,3243.769999999997,3003.0,2329.0059271561104,2295.0
950,10,980.0,630.7699999999968,548.0,399.1477493986943,390.5,0.9528276250985402,0.9315091635124558,4173.0,3547.769999999997,3283.0,2561.569121521017,2525.5
1030,1,999.0,672.0,584.0,427.3486714007559,418.0,0.9383904223971016,0.9327742579259845,904.0,595.0,515.0,366.15447829572787,358.0
1030,2,999.0,672.0,584.0,427.3486714007559,418.0,0.9472820730620272,0.9327742671958285,1234.0,1025.0,899.0,665.7649753751002,654.0
1030,3,999.0,672.0,584.0,427.3486714007559,418.0,0.9480199756527404,0.9327742681076313,1638.0,1411.0,1252.0,937.7094548161723,923.0
1030,4,999.0,672.0,584.0,427.3486714007559,418.0,0.9506239407131282,0.9327742715430426,1966.0,1782.7699999999968,1598.8499999999985,1210.7351677929219,1194.0
1030,5,999.0,672.0,584.0,427.3486714007559,418.0,0.9512009654284326,0.932774272353935,2452.0,2136.769999999997,1942.8499999999985,1476.1662467071355,1454.0
1030,6,999.0,672.0,584.0,427.3486714007559,418.0,0.9515030269872384,0.9327742727861165,2788.0,2478.0,2270.0,1733.8873840339022,1707.0
1030,7,999.0,672.0,584.0,427.3486714007559,418.0,0.9517689741325602,0.9327742731711075,3229.0,2802.769999999997,2587.0,1989.250229068835,1960.0
1030,8,999.0,672.0,584.0,427.3486714007559,418.0,0.952036835291428,0.9327742735631849,3581.0,3136.0,2905.0,2243.323559729699,2211.0
1030,9,999.0,672.0,584.0,427.3486714007559,418.0,0.9527895966715104,0.9327742746888478,4040.0,3464.0,3205.0,2496.9590253121064,2460.0
1030,10,999.0,672.0,584.0,427.3486714007559,418.0,0.9529864378540704,0.9327742749891449,4407.0,3800.0,3501.0,2746.344004123239,2712.0
1110,1,1028.0,709.0,618.0,455.0638815714122,445.0,0.9386672491983684,0.9335868066257555,956.0,626.0,543.0,385.11817088535105,376.0
1110,2,1028.0,709.0,618.0,455.0638815714122,445.0,0.9474734240478374,0.9335868157696481,1303.0,1085.0,951.0,704.6500687206506,692.0
1110,3,1028.0,709.0,618.0,455.0638815714122,445.0,0.9482551474749956,0.9335868167317525,1726.0,1508.0,1337.0,1002.2291547359981,987.0
1110,4,1028.0,709.0,618.0,455.0638815714122,445.0,0.950838662811709,0.9335868201290647,2153.0,1896.7699999999968,1702.0,1289.3240465009735,1271.0
1110,5,1028.0,709.0,618.0,455.0638815714122,445.0,0.9513446171819284,0.9335868208366389,2613.0,2260.769999999997,2060.0,1568.3366452869086,1544.0
1110,6,1028.0,709.0,618.0,455.0638815714122,445.0,0.9516477868538398,0.9335868212677149,3014.0,2627.0,2409.0,1845.1653590653991,1816.0
1110,7,1028.0,709.0,618.0,455.0638815714122,445.0,0.9519336800350608,0.9335868216792074,3462.0,2982.0,2754.8499999999985,2120.3571183140534,2090.0
1110,8,1028.0,709.0,618.0,455.0638815714122,445.0,0.9526632214087049,0.9335868227517768,3865.0,3341.0,3085.0,2393.759563623869,2358.0
1110,9,1028.0,709.0,618.0,455.0638815714122,445.0,0.9529537988862355,0.9335868231882465,4346.0,3691.0,3404.0,2663.074017867369,2627.0
1110,10,1028.0,709.0,618.0,455.0638815714122,445.0,0.9532838654853444,0.9335868236906186,4693.0,4041.769999999997,3722.0,2931.0469304776084,2895.0
1190,1,1115.0,747.0,652.0,482.28035162066203,472.0,0.9393077385733516,0.9339159668892718,962.0,636.0,551.0,393.7605658000229,385.0
1190,2,1115.0,747.0,652.0,482.28035162066203,472.0,0.9476235230048562,0.9339159755967253,1352.0,1130.0,992.0,736.0503378765319,723.0
1190,3,1115.0,747.0,652.0,482.28035162066203,472.0,0.9487693623247286,0.9339159770181215,1776.0,1583.0,1409.0,1059.366366968274,1043.0
1190,4,1115.0,747.0,652.0,482.28035162066203,472.0,0.9511092942533406,0.933915980127722,2248.0,1989.0,1798.0,1364.6338334669567,1346.0
1190,5,1115.0,747.0,652.0,482.28035162066203,472.0,0.9514872615598736,0.9339159806581537,2721.0,2388.0,2179.8499999999985,1660.5236227236285,1633.0
1190,6,1115.0,747.0,652.0,482.28035162066203,472.0,0.9517905319693402,0.9339159810897715,3196.0,2762.0,2545.0,1955.5360783415417,1926.0
1190,7,1115.0,747.0,652.0,482.28035162066203,472.0,0.9521060419917446,0.9339159815446103,3591.0,3149.0,2917.0,2250.223599816745,2218.0
1190,8,1115.0,747.0,652.0,482.28035162066203,472.0,0.952882577434818,0.9339159826900083,4114.0,3524.0,3266.0,2542.5374527545528,2506.0
1190,9,1115.0,747.0,652.0,482.28035162066203,472.0,0.953168571353594,0.9339159831214234,4487.0,3909.0,3609.0,2831.196340625358,2797.0
1190,10,1115.0,747.0,652.0,482.28035162066203,472.0,0.9534037431758492,0.9339159834801422,4900.0,4268.0,3946.0,3115.3260794868856,3082.0
1270,1,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9416953193655004,0.9342165697396847,989.0,679.0,588.0,422.51906998052914,413.0
1270,2,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9477723123736592,0.9342165763521286,1405.0,1202.0,1054.0,782.9300481044554,769.0
1270,3,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.95055679913269,0.9342165799249825,1832.0,1650.0,1474.0,1108.96575420914,1093.0
1270,4,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9512501757240726,0.934216580878145,2349.0,2078.0,1894.8499999999985,1436.049765204444,1415.0
1270,5,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9516149464108948,0.93421658139055,2925.0,2515.0,2296.0,1752.76783873554,1725.0
1270,6,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9519349896232764,0.9342165818465297,3418.0,2909.0,2693.0,2067.400125987859,2038.0
1270,7,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.952753734101914,0.9342165830411483,3862.0,3326.769999999997,3072.0,2380.993299736571,2345.5
1270,8,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9530030091818756,0.9342165834131274,4359.0,3719.769999999997,3438.0,2689.5283759019585,2655.0
1270,9,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9533484886269064,0.9342165839352394,4761.0,4122.079999999987,3805.0,2996.0414614591687,2961.0
1270,10,1142.0,786.7699999999968,685.0,509.43557439010425,499.0,0.9535185839886018,0.9342165841951506,5137.0,4504.539999999994,4163.0,3299.200807467644,3267.0
1350,1,1158.0,824.0,719.0,536.4381514145001,526.0,0.94410057959856,0.9344975793415632,1024.0,718.0,623.0,449.1931622952697,439.0
1350,2,1158.0,824.0,719.0,536.4381514145001,526.0,0.9479649225789076,0.934497583724755,1425.0,1233.0,1085.0,806.3265376245562,792.0
1350,3,1158.0,824.0,719.0,536.4381514145001,526.0,0.9507801342922272,0.9344975873512971,1946.0,1738.0,1557.0,1172.0067002634291,1155.0
1350,4,1158.0,824.0,719.0,536.4381514145001,526.0,0.9513701037833552,0.9344975881645097,2536.0,2170.769999999997,1985.0,1505.7852193334097,1482.0
1350,5,1158.0,824.0,719.0,536.4381514145001,526.0,0.9517356803706176,0.934497588678396,3035.0,2631.769999999997,2412.0,1844.9492898866108,1816.0
1350,6,1158.0,824.0,719.0,536.4381514145001,526.0,0.9520876070191712,0.9344975891805029,3531.0,3062.0,2832.0,2179.538454930707,2147.0
1350,7,1158.0,824.0,719.0,536.4381514145001,526.0,0.9528994006065106,0.9344975903673357,4128.0,3483.769999999997,3226.0,2509.2579601420225,2474.0
1350,8,1158.0,824.0,719.0,536.4381514145001,526.0,0.9532749502117226,0.9344975909303369,4585.0,3921.0,3610.0,2835.263457794067,2800.0
1350,9,1158.0,824.0,719.0,536.4381514145001,526.0,0.9534605591568952,0.9344975912119456,4930.0,4324.0,4001.0,3160.5531726033673,3129.0
1350,10,1158.0,824.0,719.0,536.4381514145001,526.0,0.9541410917100094,0.9344975922639615,5409.0,4716.0,4379.0,3482.7034417592486,3453.0
1430,1,1208.0,863.0,753.0,563.3821727179018,552.0,0.9465253325485208,0.9350668494051987,1067.0,756.0,654.0,473.027831863475,463.0
1430,2,1208.0,863.0,753.0,563.3821727179018,552.0,0.948170628666312,0.9350668513467439,1490.0,1304.0,1151.0,854.3706906425381,839.5
1430,3,1208.0,863.0,753.0,563.3821727179018,552.0,0.9508971409624134,0.9350668548506474,2017.0,1803.0,1618.0,1220.2559271561104,1203.0
1430,4,1208.0,863.0,753.0,563.3821727179018,552.0,0.9514875637725388,0.9350668556612923,2610.0,2271.769999999997,2083.0,1578.621034245791,1554.0
1430,5,1208.0,863.0,753.0,563.3821727179018,552.0,0.951857069124448,0.9350668561787352,3190.0,2749.0,2526.0,1937.1176841140764,1906.0
